Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish1-roi-05,0.166,2614.256,1081.394,1701,1004,5178,40.421,73.511,433.034,347696
dish1-roi-05,0.133,3167.888,1061.934,2109,1405,5195,39.654,73.515,422.159,338964
dish1-roi-05,0.041,771.364,85.738,868,640,903,59.991,73.353,31.703,25455
dish1-roi-05,0.803,3323.944,1683.534,866,741,6300,27.992,73.881,2670.153,2143944
dish1-roi-05,0.009,721.714,38.763,672,672,777,43.899,73.493,6.292,5052
dish1-roi-05,0.016,665.538,69.822,619,576,773,47.554,73.534,10.776,8652
dish1-roi-05,0.12,3104.833,837.546,2074,1830,4795,40.105,73.846,371.221,298064
dish1-roi-05,0.073,960.186,325.577,614,579,1696,32.419,73.807,70.555,56651
dish1-roi-05,0.017,668.5,61.409,584,584,750,70.511,73.73,11.656,9359
dish1-roi-05,0.138,3088.532,862.254,2587,1787,5140,39.639,74.004,426.97,342827
dish1-roi-05,0.135,1305.185,489.773,1122,624,2257,60.7,73.975,175.557,140960
dish1-roi-05,0.118,2748.916,957.033,1625,1164,4616,40.684,74.009,325.243,261147
dish1-roi-05,0.318,2589.584,967.829,1667,1051,4870,39.209,74.211,822.419,660344
dish1-roi-05,0.057,779.87,129.336,725,601,1027,76.844,74.047,44.679,35874
dish1-roi-05,0.068,2658.345,536.832,1803,1803,3725,40.363,74.178,182.095,146209
dish1-roi-05,0.082,1015.47,295.9,857,599,1635,61.076,74.196,83.471,67021
dish1-roi-05,0.13,2412.692,947.052,1957,1053,4533,40.922,74.399,312.506,250920
dish1-roi-05,0.025,766.3,76.676,656,656,885,64.302,74.379,19.088,15326
dish1-roi-05,0.029,805.391,78.573,831,689,957,10.123,74.616,23.071,18524
dish1-roi-05,0.25,2727.254,1338.237,1242,1010,5678,40.406,74.816,682.723,548178
dish1-roi-05,0.017,984.929,48.276,914,914,1066,42.51,74.658,17.173,13789
dish1-roi-05,0.047,875.105,181.217,593,593,1206,76.052,74.777,41.416,33254
dish1-roi-05,0.457,2526.251,1401.666,734,646,5768,30.883,75.132,1154.69,927134
dish1-roi-05,0.017,655,32.321,640,605,697,53.887,74.829,11.421,9170
dish1-roi-05,0.031,720.24,90.561,602,602,907,69.469,74.909,22.425,18006
dish1-roi-05,0.035,991.857,62.963,909,909,1123,42.406,75.018,34.588,27772
dish1-roi-05,0.009,924,24.658,883,883,955,42.674,75.061,8.056,6468
dish1-roi-05,0.007,640.167,23.319,617,617,682,69.617,75.111,4.784,3841
dish1-roi-05,0.025,744.45,71.97,664,631,869,44.025,75.205,18.543,14889
dish1-roi-05,0.384,2551.692,1484.666,751,675,6002,26.459,75.631,978.817,785921
dish1-roi-05,0.007,624,35.626,636,583,680,32.597,75.428,4.663,3744
dish1-roi-05,0.044,824.8,113.956,723,670,1051,1.733,75.655,35.953,28868
dish1-roi-05,0.026,877.048,73.686,796,778,1000,16.473,75.879,22.939,18418
dish1-roi-05,0.049,1035.436,291.57,960,595,1623,77.242,75.91,50.293,40382
dish1-roi-05,0.009,949.571,19.121,932,932,979,40.375,75.933,8.278,6647
dish1-roi-05,0.011,681.111,49.657,632,632,763,61.765,76.109,7.635,6130
dish1-roi-05,0.056,885.044,209.51,596,596,1294,71.027,76.264,49.602,39827
dish1-roi-05,0.009,643.143,36.398,600,600,704,8.099,76.236,5.607,4502
dish1-roi-05,0.071,1333.14,339.371,956,861,2004,54.039,76.351,94.64,75989
dish1-roi-05,0.222,2168.489,1087.263,912,743,4365,16.559,76.512,480.729,385991
dish1-roi-05,0.347,3824.9,1973.222,2384,807,7918,13.684,76.786,1329.067,1067147
dish1-roi-05,0.01,637.5,30.472,596,596,678,48.15,76.59,6.352,5100
dish1-roi-05,0.201,2044.373,1017.426,3413,736,4143,17.296,77.118,409.929,329144
dish1-roi-05,0.146,1030.838,252.924,720,622,1622,77.303,77.184,150.21,120608
dish1-roi-05,0.679,3649.393,1797.91,897,816,7332,13.905,77.505,2477.079,1988919
dish1-roi-05,0.009,650.714,35.645,618,618,710,60.516,77.128,5.673,4555
dish1-roi-05,0.02,687.688,45.018,701,610,754,7.347,77.172,13.704,11003
dish1-roi-05,0.05,940.1,236.974,623,623,1430,75.365,77.237,46.834,37604
dish1-roi-05,0.009,638.143,35.097,597,597,690,66.884,77.183,5.563,4467
dish1-roi-05,0.031,714,62.282,747,629,843,63.627,77.351,22.231,17850
dish1-roi-05,0.017,666.714,39.242,619,598,737,63.352,77.388,11.625,9334
dish1-roi-05,0.027,766.409,105.699,635,635,955,72.479,77.519,20.999,16861
dish1-roi-05,0.015,932.667,66.341,856,856,1027,51.63,77.569,13.939,11192
dish1-roi-05,0.009,654.857,15.432,638,638,675,64.484,77.94,5.709,4584
dish1-roi-05,0.019,655.067,45.164,598,598,753,73.759,78.06,12.238,9826
dish1-roi-06,0.01,666.75,46.506,586,586,728,50.342,0.494,6.643,5334
dish1-roi-06,0.01,656.125,42.131,608,608,697,30.456,0.847,6.537,5249
dish1-roi-06,0.086,1190.841,252.735,890,862,1771,69.312,1.719,102.335,82168
dish1-roi-06,0.014,945.091,42.272,854,854,1014,4.336,1.843,12.948,10396
dish1-roi-06,0.03,639.333,76.473,565,543,773,26.489,2.106,19.11,15344
dish1-roi-06,0.022,823.556,49.121,899,755,899,70.893,2.176,18.462,14824
dish1-roi-06,0.135,1741.213,530.624,1447,926,2948,61.877,2.328,234.206,188051
dish1-roi-06,0.191,1850.856,626.377,969,960,3232,63.111,2.56,352.685,283181
dish1-roi-06,0.118,1706.495,376.635,1279,1095,2532,62.522,2.366,201.907,162117
dish1-roi-06,0.027,927.409,52.627,871,860,1017,68.809,2.374,25.411,20403
dish1-roi-06,0.217,843.609,201.735,879,540,1278,77.608,2.569,182.816,146788
dish1-roi-06,0.051,1453.39,254.936,1014,1014,1903,61.585,2.596,74.215,59589
dish1-roi-06,0.03,1619.958,222.022,1286,1286,1997,62.071,2.669,48.421,38879
dish1-roi-06,0.01,1088.375,44.275,1004,1004,1135,61.335,2.66,10.844,8707
dish1-roi-06,0.014,1332,93.923,1198,1198,1476,61.366,2.908,18.248,14652
dish1-roi-06,0.147,3438.119,1062.046,2089,1841,5721,62.571,3.077,505.272,405698
dish1-roi-06,0.227,2118.418,653.385,1117,1032,3488,61.217,3.241,480.182,385552
dish1-roi-06,0.133,2239.093,656.001,1872,982,3635,63.285,3.258,298.386,239583
dish1-roi-06,0.149,3037.167,672.793,2366,1937,4510,62.865,3.323,453.913,364460
dish1-roi-06,0.09,2658.208,726.401,1697,1626,4088,61.799,3.362,238.366,191391
dish1-roi-06,0.106,2564.541,491.11,1930,1899,3746,62.123,3.452,271.488,217986
dish1-roi-06,0.1,2117.525,708.337,3166,930,3366,63.253,3.598,210.98,169402
dish1-roi-06,0.056,2464.889,435.269,1663,1663,3274,62.704,3.675,138.144,110920
dish1-roi-06,0.042,2365.765,232.151,2258,1996,2757,62.384,3.669,100.178,80436
dish1-roi-06,0.108,1657.138,517.687,1335,920,2857,65.824,3.74,179.556,144171
dish1-roi-06,0.062,2524.08,581.841,1539,1539,3612,61.866,3.833,157.18,126204
dish1-roi-06,0.041,1275.939,169.041,1482,984,1559,61.099,3.826,52.44,42106
dish1-roi-06,0.078,2029.968,588.958,1876,1104,3168,66.131,3.956,159.277,127888
dish1-roi-06,0.098,1780.823,438.497,1153,1052,2666,61.58,4.049,175.215,140685
dish1-roi-06,0.051,1982.537,346.051,1260,1260,2597,62.033,4.071,101.234,81284
dish1-roi-06,0.082,1909.985,425.558,1105,1105,2716,65.845,4.108,156.999,126059
dish1-roi-06,0.047,1403.658,225.858,1000,1000,1709,66.507,4.207,66.431,53339
dish1-roi-06,0.086,1415.014,312.607,937,937,2154,62.154,4.275,121.6,97636
dish1-roi-06,0.098,2677.608,685.587,1620,1620,4035,66.159,4.361,263.449,211531
dish1-roi-06,0.234,1929.723,664.203,1022,952,3427,67.775,4.447,451.831,362788
dish1-roi-06,0.07,2565.161,689.895,1513,1513,4020,65.695,4.547,178.906,143649
dish1-roi-06,0.076,2318.672,517.564,1706,1475,3365,66.45,4.568,176.154,141439
dish1-roi-06,0.07,1647.339,313.696,1286,1186,2283,67.421,4.722,114.893,92251
dish1-roi-06,0.062,1565.14,407.38,1007,1007,2410,67.971,4.845,97.464,78257
dish1-roi-06,0.318,3363.514,1277.8,1643,1093,6991,65.27,5.114,1068.209,857696
dish1-roi-06,0.009,582,28.879,552,552,636,38.555,4.852,5.074,4074
dish1-roi-06,0.173,2852.317,1146.224,1759,1556,5654,66.358,5.03,493.782,396472
dish1-roi-06,0.223,2108.022,696.533,1302,1039,3863,67.419,5.176,469.949,377336
dish1-roi-06,0.014,549.273,24.249,517,517,595,21.596,5.039,7.525,6042
dish1-roi-06,0.219,3620.733,1539.81,2693,1297,7150,7.727,5.293,793.655,637249
dish1-roi-06,0.03,1616.792,145.25,1697,1348,1856,66.841,5.133,48.327,38803
dish1-roi-06,0.083,1031.507,232.72,751,720,1480,35.166,5.288,86.074,69111
dish1-roi-06,0.132,2850.868,673.312,2786,1463,3980,7.277,5.445,376.362,302192
dish1-roi-06,0.174,3602.829,1158.121,2808,1890,6385,65.687,5.54,628.195,504396
dish1-roi-06,0.059,2306.979,517.915,2026,1523,3330,66.349,5.433,135.041,108428
dish1-roi-06,0.233,3027.155,1174.937,2314,1194,5925,8.316,5.679,705.016,566078
dish1-roi-06,0.91,5669.688,2773.993,1000,897,10675,64.439,5.94,5161.778,4144542
dish1-roi-06,0.064,1559.314,447.622,1395,910,2472,66.901,5.614,99.044,79525
dish1-roi-06,0.304,4549.975,1452.367,2684,2033,7516,7.92,5.999,1382.68,1110194
dish1-roi-06,0.102,3478.902,1236.049,1553,1553,5760,65.92,5.771,355.287,285270
dish1-roi-06,0.103,3285.831,975.29,2111,1663,5324,6.91,5.849,339.661,272724
dish1-roi-06,0.075,2759.9,710.004,2344,1466,4122,6.563,5.968,206.237,165594
dish1-roi-06,0.091,1918.795,430.964,1473,1243,2877,6.215,6.063,174.451,140072
dish1-roi-06,0.164,3626.25,888.512,3020,2116,5687,7.356,6.217,596.149,478665
dish1-roi-06,0.095,1589.829,447.503,1099,899,2428,69.907,6.127,150.483,120827
dish1-roi-06,0.167,4054.097,1513.112,1578,1578,6969,65.314,6.237,676.584,543249
dish1-roi-06,0.149,2887.467,891.105,2221,1488,4958,6.507,6.343,431.54,346496
dish1-roi-06,0.164,1739.72,578.718,1137,870,3063,46.857,6.389,286.007,229643
dish1-roi-06,0.25,2029.97,579.626,2330,916,3482,69.212,6.459,508.169,408024
dish1-roi-06,0.026,961.714,106.524,1088,792,1155,32.344,6.264,25.153,20196
dish1-roi-06,0.009,570.429,37.469,508,508,619,17.416,6.274,4.973,3993
dish1-roi-06,0.194,2510.462,1171.153,1175,907,5251,65.832,6.491,487.754,391632
dish1-roi-06,0.071,2223.825,382.246,2128,1529,2924,69.734,6.423,157.869,126758
dish1-roi-06,0.012,998.3,57.06,923,923,1091,47.844,6.335,12.433,9983
dish1-roi-06,0.238,2032.874,894.774,908,848,3937,33.146,6.612,483.578,388279
dish1-roi-06,0.299,1926.883,802.598,1585,908,4259,70.751,6.671,575.956,462452
dish1-roi-06,0.037,1137.467,162.289,1072,880,1442,33.899,6.498,42.499,34124
dish1-roi-06,0.141,1979.929,360.524,2068,1266,2703,47.325,6.589,278.645,223732
dish1-roi-06,0.365,1929.642,626.103,1027,885,3678,48.609,6.894,704.153,565385
dish1-roi-06,0.011,768,21.113,745,745,805,31.289,6.484,8.608,6912
dish1-roi-06,0.139,1357.446,415.251,900,835,2332,32.131,6.733,189.349,152034
dish1-roi-06,0.106,1542.224,534.285,957,785,2755,35.942,6.656,163.263,131089
dish1-roi-06,0.178,2551.231,804.744,1474,1215,4342,47.732,6.733,454.369,364826
dish1-roi-06,0.151,2852.43,990.905,2072,1514,5067,70.19,6.726,429.856,345144
dish1-roi-06,0.268,4132.567,1825.781,2827,1393,8709,8.528,6.842,1106.576,888502
dish1-roi-06,0.176,2376.73,1151.793,1127,920,5192,34.251,6.777,417.371,335119
dish1-roi-06,0.199,2358.9,716.294,1470,1360,3873,6.736,6.84,470.059,377424
dish1-roi-06,0.106,2117.588,598.901,1700,1159,3293,68.856,6.874,224.173,179995
dish1-roi-06,0.065,1839.385,153.598,1848,1555,2234,69.746,6.857,119.124,95648
dish1-roi-06,0.101,2575.235,709.277,1467,1467,4073,7.254,6.906,259.791,208594
dish1-roi-06,0.303,3390.177,1312.587,1940,1393,7248,7.877,7.011,1026.01,823813
dish1-roi-06,0.102,2171.268,485.988,2319,1344,3273,47.098,6.957,221.743,178044
dish1-roi-06,0.22,1957.689,610.296,1152,1096,3472,33.961,7.138,431.559,346511
dish1-roi-06,0.209,3615.494,1657.211,1587,1217,7528,8.938,7.089,756.484,607403
dish1-roi-06,0.624,2870.066,1342.312,1726,1046,5980,35.284,7.2,1790.822,1437903
dish1-roi-06,0.02,1666.375,92.126,1471,1471,1803,48.02,6.906,33.206,26662
dish1-roi-06,0.095,1305.395,337.313,1034,859,2082,65.46,7.066,123.56,99210
dish1-roi-06,0.052,1538.381,238.127,1640,1167,1963,6.089,7.088,80.47,64612
dish1-roi-06,0.02,1729,114.089,1872,1520,1909,69.496,7.063,34.454,27664
dish1-roi-06,0.061,1630.633,333.242,1078,1078,2218,68.525,7.193,99.512,79901
dish1-roi-06,0.015,1321.833,98.424,1162,1162,1472,70.273,7.126,19.755,15862
dish1-roi-06,0.245,2475.365,870.985,1941,1120,4211,10.683,7.449,607.335,487647
dish1-roi-06,0.168,1559.933,551.545,981,783,2821,36.536,7.403,262.278,210591
dish1-roi-06,0.242,2076.082,787.849,1169,1041,3826,32.988,7.511,501.613,402760
dish1-roi-06,0.051,1301.488,284.46,1032,869,1809,32.177,7.41,66.458,53361
dish1-roi-06,0.078,2356.762,441.946,1682,1682,3195,47.443,7.446,184.918,148476
dish1-roi-06,0.078,1591.19,218.414,1434,1206,2074,32.487,7.503,124.849,100245
dish1-roi-06,0.219,2587.562,807.508,1717,1402,4657,46.99,7.635,567.187,455411
dish1-roi-06,0.184,3253.926,1417.876,1756,1436,6592,8.797,7.606,599.78,481581
dish1-roi-06,0.131,2226.733,547.369,1698,1530,3544,68.947,7.58,291.193,233807
dish1-roi-06,0.209,2592.56,1105.375,1383,1072,5196,48.721,7.65,542.451,435550
dish1-roi-06,0.088,1777.239,422.04,1431,1052,2632,68.47,7.552,157.155,126184
dish1-roi-06,0.157,2768.397,1112.618,1585,1313,5121,9.356,7.688,434.432,348818
dish1-roi-06,0.078,1285.444,307.923,841,841,1927,46.001,7.633,100.859,80983
dish1-roi-06,0.273,2612.397,647.335,1619,1520,3900,47.884,7.825,712.535,572115
dish1-roi-06,0.057,1162.587,163.23,1019,904,1489,49.268,7.568,66.605,53479
dish1-roi-06,0.015,1759.833,143.172,1523,1523,2000,69.382,7.499,26.301,21118
dish1-roi-06,0.027,1213.409,103.974,1065,1006,1374,11.304,7.634,33.247,26695
dish1-roi-06,0.171,1662.839,558.444,1473,815,2976,32.36,7.818,283.722,227809
dish1-roi-06,0.103,1667.41,561.717,962,903,2910,69.929,7.76,172.363,138395
dish1-roi-06,0.275,2579.679,1227.256,1343,1201,6302,7.064,7.976,710.037,570109
dish1-roi-06,0.054,1580.023,286.456,1269,1151,2105,34.163,7.749,84.616,67941
dish1-roi-06,0.218,2420.726,767.735,1805,1013,4037,46.416,7.862,527.602,423627
dish1-roi-06,0.016,838.154,26.454,860,790,881,36.402,7.722,13.57,10896
dish1-roi-06,0.111,2603.798,749.293,1350,1350,4218,34.959,7.877,288.616,231738
dish1-roi-06,0.207,1524.578,539.719,890,879,2749,49.898,7.912,315.196,253080
dish1-roi-06,0.105,2278.5,535.987,1595,1563,3370,10.862,7.907,238.37,191394
dish1-roi-06,0.123,2127.364,533.386,2114,1293,3078,10.216,7.975,262.301,210609
dish1-roi-06,0.061,2134.163,401.383,2044,1579,2958,69.028,7.937,130.241,104574
dish1-roi-06,0.141,2100.796,754.165,938,938,3882,69.458,7.998,295.655,237390
dish1-roi-06,0.224,2432.917,781.654,1221,1016,4061,35.313,8.192,545.409,437925
dish1-roi-06,0.365,3791.645,1503.427,2085,1272,6348,33.976,8.261,1383.624,1110952
dish1-roi-06,0.294,2255.453,823.996,1318,993,4468,68.611,8.337,662.931,532287
dish1-roi-06,0.044,1572.543,293.251,1413,1063,2073,33.436,8.158,68.548,55039
dish1-roi-06,0.009,824,23.459,792,792,854,71.174,8.099,7.184,5768
dish1-roi-06,0.284,2731.316,940.679,1384,1140,5190,11.059,8.517,775.585,622740
dish1-roi-06,0.285,3018.865,869.639,2033,1214,4843,46.969,8.494,860.998,691320
dish1-roi-06,0.136,3406.422,1399.138,1649,1381,6138,8.681,8.409,462.432,371300
dish1-roi-06,0.34,2690.527,950.317,1508,1010,5079,47.942,8.574,914.793,734514
dish1-roi-06,0.168,1624.23,582.882,950,901,2966,49.238,8.473,273.089,219271
dish1-roi-06,0.135,1809.676,680.746,946,887,3348,33.25,8.511,243.415,195445
dish1-roi-06,0.11,3124,781.922,2596,1794,4508,46.443,8.612,342.386,274912
dish1-roi-06,0.233,4808.973,2489.121,1404,1404,10485,9.507,8.772,1119.997,899278
dish1-roi-06,0.122,2971.367,653.482,2870,1798,4585,34.257,8.668,362.665,291194
dish1-roi-06,0.298,2295.703,786.319,1640,916,3813,35.319,8.876,683.339,548673
dish1-roi-06,0.405,2114.012,688.093,2348,827,3991,45.685,8.914,855.684,687054
dish1-roi-06,0.137,2465.2,914.451,1409,1150,4332,3.98,8.73,337.728,271172
dish1-roi-06,0.159,5893.914,2107.637,8529,2358,10193,8.678,8.791,939.586,754421
dish1-roi-06,0.197,3302.589,1420.755,1986,1364,6402,10.815,8.864,649.882,521809
dish1-roi-06,0.299,5853.517,2921.818,2784,1555,11367,7.541,8.988,1749.649,1404844
dish1-roi-06,0.263,2440.502,1213.687,1092,867,5228,48.548,8.971,641.334,514946
dish1-roi-06,0.31,3064.871,1330.691,1700,1338,5926,34.313,9.085,950.461,763153
dish1-roi-06,0.123,3159.879,872.061,2635,1813,4875,46.352,8.969,389.608,312828
dish1-roi-06,0.167,6346.5,1714.299,4679,3370,9868,8.157,9.104,1059.161,850431
dish1-roi-06,0.098,1320.975,346.019,1013,887,2115,69.412,9.091,129.97,104357
dish1-roi-06,0.258,3607.778,1362.007,1501,1482,6437,4.292,9.224,930.107,746810
dish1-roi-06,0.293,5620.332,1980.999,4176,2467,10220,9.049,9.195,1644.95,1320778
dish1-roi-06,0.091,1398.507,206.378,1241,1014,1855,68.096,9.105,127.148,102091
dish1-roi-06,0.035,2589.179,252.294,2643,2130,3032,9.807,9.125,90.291,72497
dish1-roi-06,0.034,1059,127.699,874,874,1298,67.443,9.133,35.611,28593
dish1-roi-06,0.572,4843.991,2330.765,2617,1224,11337,10.341,9.694,2769.101,2223392
dish1-roi-06,0.417,5069.612,2536.022,1829,1335,11674,7.282,9.558,2115.156,1698320
dish1-roi-06,0.031,1271.52,170.933,1005,1005,1558,69.202,9.243,39.59,31788
dish1-roi-06,0.073,1314.339,253.741,1338,882,1845,33.228,9.347,96.579,77546
dish1-roi-06,0.127,2488.363,859.031,3013,1135,4344,46.706,9.4,316.109,253813
dish1-roi-06,0.121,1603.794,396.307,1249,1016,2627,68.894,9.425,193.751,155568
dish1-roi-06,0.03,2922.417,182.205,2846,2570,3247,3.939,9.381,87.353,70138
dish1-roi-06,0.085,5856.676,1614.442,3344,3344,9161,8.51,9.447,496.001,398254
dish1-roi-06,0.065,3543.462,677.727,4436,2385,4805,9.866,9.448,229.485,184260
dish1-roi-06,0.047,1734.5,226.213,1372,1372,2174,34.652,9.387,82.088,65911
dish1-roi-06,0.019,1457.667,131.547,1330,1287,1692,68.55,9.37,27.232,21865
dish1-roi-06,0.212,5675.135,1916.008,5194,2379,9469,7.954,9.637,1201.567,964773
dish1-roi-06,0.012,1805.2,122.175,1579,1579,2016,46.065,9.37,22.483,18052
dish1-roi-06,0.112,1433.033,210.503,1300,1014,1928,68.09,9.463,160.628,128973
dish1-roi-06,0.517,3197.542,1099.498,3103,1363,6454,3.247,9.962,1652.674,1326980
dish1-roi-06,0.027,1160.864,141.07,900,900,1394,67.737,9.484,31.807,25539
dish1-roi-06,0.01,1190,69.785,1104,1104,1272,35.123,9.533,11.857,9520
dish1-roi-06,0.249,4080.495,950.262,2606,2559,6693,3.922,9.778,1016.402,816099
dish1-roi-06,0.33,1828.947,619.859,2707,833,3228,46.611,9.839,603.629,484671
dish1-roi-06,0.314,1761.571,630.811,854,801,3217,33.418,9.819,552.871,443916
dish1-roi-06,0.022,596,52.568,614,522,689,73.722,9.66,13.361,10728
dish1-roi-06,0.479,3486.016,1720.438,2112,1141,8186,4.88,10.004,1671.525,1342116
dish1-roi-06,0.115,1659.022,443.099,1429,934,2556,68.376,9.763,190.091,152630
dish1-roi-06,0.057,1686.348,267.13,1354,1245,2211,6.796,9.862,96.611,77572
dish1-roi-06,0.357,1952.446,642.688,1117,926,3519,34.886,10.088,697.885,560352
dish1-roi-06,0.024,907.632,90.156,926,798,1066,71.318,9.847,21.478,17245
dish1-roi-06,0.187,4041.76,1840.875,2209,1862,8283,9.669,10.099,755.065,606264
dish1-roi-06,0.199,3989.238,1345.66,2417,1866,6726,8.766,10.149,794.937,638278
dish1-roi-06,0.007,1114.667,20.858,1090,1090,1149,0.482,9.976,8.33,6688
dish1-roi-06,0.009,1147.429,30.87,1151,1103,1193,0.713,10.025,10.003,8032
dish1-roi-06,0.034,2098,184.4,2006,1712,2426,7.606,10.244,70.549,56646
dish1-roi-06,0.092,1887.784,365.92,1738,1230,2650,7.059,10.303,173.983,139696
dish1-roi-06,0.022,638.667,60.04,561,557,739,57.13,10.252,14.318,11496
dish1-roi-06,0.067,2128.759,345.135,1618,1618,2835,7.702,10.536,143.167,114953
dish1-roi-06,0.461,3307.132,1714.048,2294,1259,9225,4.334,10.93,1523.969,1223639
dish1-roi-06,0.147,3850.407,1614.219,1616,1616,7495,9.804,10.603,565.863,454348
dish1-roi-06,0.06,1290.75,313.098,1184,833,1921,34.524,10.525,77.162,61956
dish1-roi-06,0.619,6807.755,2721.23,2791,2547,12943,8.973,10.998,4213.889,3383454
dish1-roi-06,0.102,4073.793,1157.251,4498,2255,6455,8.405,10.684,416.04,334051
dish1-roi-06,0.111,1370.045,455.704,1159,716,2183,26.643,10.755,151.861,121934
dish1-roi-06,0.117,3355.809,666.992,2696,2402,4909,3.706,10.904,392.869,315446
dish1-roi-06,0.169,2574.529,757.002,2289,1450,4193,7.924,10.975,436.073,350136
dish1-roi-06,0.056,992.2,163.998,958,736,1311,25.592,10.863,55.608,44649
dish1-roi-06,0.024,900.158,57.524,869,789,992,26.007,10.796,21.301,17103
dish1-roi-06,0.466,4170.433,1885.619,1857,1328,9011,2.909,11.171,1942.565,1559742
dish1-roi-06,0.057,1065.783,165.499,803,803,1352,34.786,11.08,61.059,49026
dish1-roi-06,0.093,1433.68,530.155,848,741,2573,26.257,11.13,133.917,107526
dish1-roi-06,0.158,3325.961,980.622,4411,1596,5477,3.601,11.285,526.07,422397
dish1-roi-06,0.168,2797.385,1093.581,2537,1281,5193,10.043,11.32,470.337,377647
dish1-roi-06,0.12,1791.135,498.997,1212,1068,2825,10.503,11.246,214.152,171949
dish1-roi-06,0.012,2098.8,146.009,1847,1847,2297,8.198,11.24,26.139,20988
dish1-roi-06,0.083,1206.358,316.324,1041,754,1807,34.711,11.357,100.664,80826
dish1-roi-06,0.167,4184.269,1719.304,2692,1551,7787,8.904,11.666,698.308,560692
dish1-roi-06,0.153,3362.374,1462.103,1338,1338,6783,9.378,11.674,515.079,413572
dish1-roi-06,0.173,1809.799,442.516,1624,1228,2997,2.634,11.725,313.305,251562
dish1-roi-06,0.035,1864.607,249.891,1452,1452,2289,7.925,11.659,65.023,52209
dish1-roi-06,0.122,2074.469,645.209,1486,1004,3505,47.583,11.837,253.195,203298
dish1-roi-06,0.225,2085.116,694.858,1325,911,3630,48.038,11.951,470.037,377406
dish1-roi-06,0.122,2528.52,800.905,1568,1244,3875,7.63,11.887,308.614,247795
dish1-roi-06,0.467,2804.093,1332.751,1326,1099,6919,8.023,12.39,1309.624,1051535
dish1-roi-06,0.067,1386.259,301.224,1698,886,1926,46.905,11.96,93.231,74858
dish1-roi-06,0.133,1734.318,359.372,1563,1080,2544,48.853,12.413,231.119,185572
dish1-roi-06,0.118,1501.505,399.527,936,901,2402,49.315,12.428,177.653,142643
dish1-roi-06,0.222,2331.725,703.776,1993,903,3638,47.119,12.449,516.916,415047
dish1-roi-06,0.167,3368.709,736.941,2355,2119,4791,47.896,12.503,562.2,451407
dish1-roi-06,0.176,2839.085,843.684,1893,1703,4688,48.398,12.847,498.563,400311
dish1-roi-06,0.01,697.25,38.555,638,638,762,65.584,12.55,6.947,5578
dish1-roi-06,0.125,2645.02,892.006,950,950,4254,47.024,12.799,329.421,264502
dish1-roi-06,0.05,1210.2,260.708,849,849,1746,49.599,12.751,60.289,48408
dish1-roi-06,0.061,1912.265,354.805,1230,1230,2606,49.053,12.854,116.699,93701
dish1-roi-06,0.176,3813.546,970.582,2412,2173,5765,47.612,13.001,669.686,537710
dish1-roi-06,0.062,2614.92,468.996,1656,1656,3506,47.3,13.199,162.836,130746
dish1-roi-06,0.017,1686.571,80.671,1556,1556,1811,48.653,13.249,29.407,23612
dish1-roi-06,0.015,579.25,30.139,583,533,629,55.683,13.311,8.657,6951
dish1-roi-06,0.349,2738.671,1277.133,1293,1005,6095,47.796,13.557,955.038,766828
dish1-roi-06,0.007,556.167,26.498,525,525,597,72.823,13.305,4.156,3337
dish1-roi-06,0.108,1773.345,632.389,1575,824,3158,49.066,13.556,192.148,154281
dish1-roi-06,0.03,1616.333,229.276,1295,1295,2027,48.454,13.505,48.313,38792
dish1-roi-06,0.014,588.818,33.618,547,547,653,72.107,13.531,8.067,6477
dish1-roi-06,0.014,658.545,53.567,591,591,737,43.348,13.611,9.022,7244
dish1-roi-06,0.136,1236.055,322.832,981,747,1835,28.047,13.831,167.798,134730
dish1-roi-06,0.113,1287.901,316.565,971,825,1996,26.338,13.906,145.964,117199
dish1-roi-06,0.015,1121.167,72.215,1011,1011,1209,48.378,13.799,16.756,13454
dish1-roi-06,0.177,1594.951,389.101,1202,879,2704,25.635,14.052,282.071,226483
dish1-roi-06,0.037,1233.9,70.178,1257,1133,1400,7.112,14.132,46.102,37017
dish1-roi-06,0.072,1277.103,281.682,786,786,1815,24.885,14.257,92.252,74072
dish1-roi-06,0.037,1323.633,179.724,1003,1003,1645,25.28,14.288,49.455,39709
dish1-roi-06,0.059,1527.085,298.182,1252,1046,2108,25.854,14.345,89.389,71773
dish1-roi-06,0.039,1090.161,150.845,876,876,1363,27.235,14.349,42.09,33795
dish1-roi-06,0.258,1924.338,496.23,1401,1023,2992,27.887,14.631,496.106,398338
dish1-roi-06,0.202,1346.031,396.763,821,755,2374,29.091,14.625,271.577,218057
dish1-roi-06,0.25,1414.682,411.278,980,759,2431,24.924,14.789,354.142,284351
dish1-roi-06,0.067,1611.167,335.377,1081,1004,2277,27.456,14.724,108.357,87003
dish1-roi-06,0.077,1278.565,280.97,814,814,1817,29.522,14.766,98.727,79271
dish1-roi-06,0.016,1173.308,89.723,1042,1042,1322,25.842,14.728,18.997,15253
dish1-roi-06,0.054,1114.744,276.156,731,731,1617,30.843,14.762,59.699,47934
dish1-roi-06,0.291,1866.085,497.195,1149,983,2978,26.43,14.896,543.839,436664
dish1-roi-06,0.049,967.513,125.465,845,795,1215,30.084,14.807,46.994,37733
dish1-roi-06,0.012,607.6,57.029,520,520,686,63.347,14.868,7.567,6076
