Sample,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,RawIntDen
dish2-roi-04,0.06,3026.167,616.954,2191,2127,4133,24.77,50.619,180.908,145256
dish2-roi-04,0.029,2556.913,320.272,2105,2105,3114,72.872,50.588,73.243,58809
dish2-roi-04,0.046,3402.108,642.777,2489,2489,4653,75.496,50.603,156.773,125878
dish2-roi-04,0.178,6925.713,3513.16,12278,2570,14686,74.638,50.831,1233.455,990377
dish2-roi-04,0.019,2726.933,173.145,2452,2452,3020,19.369,50.82,50.943,40904
dish2-roi-04,0.086,3941.377,1468.162,2105,2105,7099,70.432,50.981,338.704,271955
dish2-roi-04,0.047,2945.632,285.415,2489,2489,3444,75.603,51.01,139.407,111934
dish2-roi-04,0.046,3323.838,743.855,2329,2329,4801,24.281,51.039,153.167,122982
dish2-roi-04,0.034,2322.185,348.469,1797,1797,2961,77.636,51.01,78.088,62699
dish2-roi-04,0.122,4874.184,1886.73,2285,2285,8859,23.582,51.131,594.909,477670
dish2-roi-04,0.197,3106.025,820.47,1832,1673,4826,7.686,51.239,611.202,490752
dish2-roi-04,0.073,3823.136,1156.92,2311,2311,6296,76.98,51.171,280.928,225565
dish2-roi-04,0.066,3108.264,799.705,2040,2040,4747,68.522,51.188,205.171,164738
dish2-roi-04,0.057,3283.304,755.465,2153,2153,4765,69.637,51.189,188.101,151032
dish2-roi-04,0.05,3301.625,657.404,2385,2385,4585,20.563,51.201,164.479,132065
dish2-roi-04,0.056,4340.8,1212.87,2293,2293,6515,22.4,51.203,243.279,195336
dish2-roi-04,0.111,5586.685,2567.458,7637,2481,11290,19.551,51.309,619.251,497215
dish2-roi-04,0.102,4894.963,1774.12,2636,2636,8724,75.094,51.319,499.903,401387
dish2-roi-04,0.113,5081.659,1983.785,2513,2513,9405,18.838,51.355,575.93,462431
dish2-roi-04,0.029,2333.261,152.612,2356,2075,2592,71.805,51.315,66.837,53665
dish2-roi-04,0.039,2561.677,468.247,1861,1861,3421,36.254,51.369,98.903,79412
dish2-roi-04,0.054,3395.674,734.994,2428,2428,4797,20.159,51.433,181.852,146014
dish2-roi-04,0.012,2263.7,99.844,2121,2121,2427,66.745,51.401,28.193,22637
dish2-roi-04,0.049,3609.538,783.969,3473,2238,5035,24.602,51.475,175.323,140772
dish2-roi-04,0.024,1452.842,126.063,1258,1258,1684,53.715,51.527,34.379,27604
dish2-roi-04,0.035,1984.679,280.229,1550,1550,2504,8.568,51.555,69.21,55571
dish2-roi-04,0.054,3711.14,974.288,2818,2250,5505,17.733,51.555,198.746,159579
dish2-roi-04,0.075,2418.417,545.898,1565,1565,3557,6.742,51.635,180.72,145105
dish2-roi-04,0.223,4452.676,1078.242,2781,2333,6534,8.145,51.877,992.652,797029
dish2-roi-04,0.159,5769.117,2675.444,3907,2423,11677,23.885,51.784,919.691,738447
dish2-roi-04,0.071,3364.772,776.951,2690,2274,4922,24.662,51.741,238.865,191792
dish2-roi-04,0.056,3579.067,801.081,3365,2414,5184,17.93,51.783,200.588,161058
dish2-roi-04,0.024,2874.263,390.212,2366,2366,3618,20.633,51.748,68.015,54611
dish2-roi-04,0.083,3079.776,628.374,3603,1889,4204,7.059,51.884,256.99,206345
dish2-roi-04,0.112,4578.089,1703.008,4100,2388,8385,19.808,51.917,513.156,412028
dish2-roi-04,0.042,1575.176,154.903,1349,1349,1847,52.27,51.872,66.701,53556
dish2-roi-04,0.897,12408.087,6266.882,3887,2671,21225,74.398,52.288,11126.54,8933823
dish2-roi-04,0.147,4312.949,732.831,3409,2822,6052,7.562,52.032,633.839,508928
dish2-roi-04,0.183,5541.884,2828.61,2832,2439,12770,76.064,51.99,1014.606,814657
dish2-roi-04,0.269,8026.023,4541.223,2449,2449,17039,18.841,52.114,2159.121,1733621
dish2-roi-04,0.036,2990.621,520.119,2430,2249,4009,68.453,51.918,108.015,86728
dish2-roi-04,0.035,3425.679,594.109,3239,2540,4543,75.318,51.969,119.461,95919
dish2-roi-04,0.143,5303.078,2429.61,2611,2385,10780,17.735,52.101,759.537,609854
dish2-roi-04,0.046,3398.514,856.97,2168,2168,5011,71.56,52.025,156.608,125745
dish2-roi-04,0.354,3038.296,1016.741,2003,1517,6479,9.1,52.474,1074.66,862876
dish2-roi-04,0.042,1703.706,203.506,1348,1348,2064,52.174,52.12,72.143,57926
dish2-roi-04,0.082,4128.197,1480.844,2247,2247,7321,21.547,52.214,339.334,272461
dish2-roi-04,0.096,4596.156,903.8,3525,3292,6540,8.02,52.297,440.766,353904
dish2-roi-04,0.032,2117.077,245.237,2122,1717,2560,6.795,52.286,68.554,55044
dish2-roi-04,0.09,4399.972,1643.802,2305,2305,8327,22.474,52.348,394.553,316798
dish2-roi-04,0.112,4885.444,1978.048,2617,2434,9282,22.917,52.386,547.607,439690
dish2-roi-04,0.117,7246.681,2945.344,6148,2663,13098,40.421,52.457,848.379,681188
dish2-roi-04,0.125,4121.76,1280.763,3044,2242,6929,40.806,52.439,513.34,412176
dish2-roi-04,0.244,5566.587,2239.225,3305,2172,9831,40.004,52.591,1358.838,1091051
dish2-roi-04,0.06,3686.229,1008.738,2301,2301,5777,66.475,52.43,220.367,176939
dish2-roi-04,0.137,4782.555,1933.858,3724,2400,9147,70.103,52.57,655.202,526081
dish2-roi-04,0.047,2028.211,384.544,1809,1519,2804,4.929,52.511,95.989,77072
dish2-roi-04,0.148,2354.076,657.383,2342,1505,4258,5.69,52.659,348.891,280135
dish2-roi-04,0.03,4046.417,449.082,3384,3384,4838,7.745,52.505,120.95,97114
dish2-roi-04,0.052,3231.881,594.393,2323,2323,4384,73.452,52.532,169.055,135739
dish2-roi-04,0.02,2808.75,273.93,2499,2499,3273,18.122,52.548,55.97,44940
dish2-roi-04,0.462,11566.658,5970.617,2198,2198,21152,38.243,52.796,5344.469,4291230
dish2-roi-04,0.159,6222.633,2880.329,2767,2479,12163,67.103,52.742,991.989,796497
dish2-roi-04,0.032,1782.962,216.325,1496,1496,2179,4.524,52.655,57.735,46357
dish2-roi-04,0.111,3987.213,1383.202,2300,2300,7002,22.971,52.711,441.959,354862
dish2-roi-04,0.034,1471.963,115.64,1264,1264,1688,53.586,52.645,49.498,39743
dish2-roi-04,0.047,3282.895,541.331,2542,2542,4379,70.776,52.83,155.369,124750
dish2-roi-04,0.057,4238.326,560.655,4417,3254,5309,8.054,52.886,242.815,194963
dish2-roi-04,0.081,3682.015,469.51,2865,2865,4477,8.476,52.909,298.072,239331
dish2-roi-04,0.091,5267.589,1922.649,4687,2630,9718,74.152,52.92,478.914,384534
dish2-roi-04,0.237,3905.189,892.117,3579,2013,5823,7.111,52.976,924.099,741986
dish2-roi-04,0.044,2850.657,360.122,2314,2314,3531,18.307,52.909,124.261,99773
dish2-roi-04,0.027,2808.955,344.143,2358,2358,3430,20.83,52.877,76.964,61797
dish2-roi-04,0.144,4420.784,1317.482,5886,2443,7499,40.528,53.024,638.675,512811
dish2-roi-04,0.011,1654.333,65.856,1569,1569,1725,6.037,52.879,18.543,14889
dish2-roi-04,0.01,1482.625,110.404,1311,1311,1651,50.841,52.888,14.772,11861
dish2-roi-04,0.392,11119.679,5780.318,2107,2107,20609,38.785,53.258,4362.401,3502699
dish2-roi-04,0.096,4154.519,1406.486,2293,2293,7060,20.275,53.113,398.414,319898
dish2-roi-04,0.036,3329.379,416.5,2887,2678,4038,70.362,53.032,120.25,96552
dish2-roi-04,0.082,3183.318,655.157,2240,2240,4493,17.778,53.154,261.666,210099
dish2-roi-04,0.051,3013.829,611.29,3350,2148,4174,41.278,53.1,153.895,123567
dish2-roi-04,0.022,2563.556,267.867,2378,2213,3043,72.227,53.062,57.47,46144
dish2-roi-04,0.073,3973.237,1127.431,2488,2488,6366,69.542,53.187,291.957,234421
dish2-roi-04,0.029,3006.87,383.37,2463,2463,3697,73.478,53.133,86.132,69158
dish2-roi-04,0.323,10811.795,6021.216,2527,2221,20256,38.057,53.454,3487.549,2800255
dish2-roi-04,0.046,1672.703,187.026,1458,1410,2098,53.008,53.245,77.08,61890
dish2-roi-04,0.151,5470.372,2474.737,5261,2538,11283,67.691,53.285,824.375,661915
dish2-roi-04,0.218,3737.783,1028.818,3801,1709,6559,8.466,53.367,814.657,654112
dish2-roi-04,0.042,2646.353,441.157,1987,1987,3483,6.745,53.28,112.06,89976
dish2-roi-04,0.062,3362.72,572.407,3303,2542,4425,70.631,53.34,209.403,168136
dish2-roi-04,0.022,3450.722,267.231,3061,3061,3973,7.586,53.313,77.358,62113
dish2-roi-04,0.059,3195.362,757.7,2174,2174,4742,20.669,53.489,187.043,150182
dish2-roi-04,0.067,4065.778,1132.229,3113,2613,6566,73.836,53.505,273.439,219552
dish2-roi-04,0.171,4520.482,1782.915,2893,1685,8219,7.069,53.616,771.308,619306
dish2-roi-04,0.121,3280.722,604.057,3073,1992,4568,7.98,53.684,396.336,318230
dish2-roi-04,0.128,3328.117,842.787,2532,2246,5717,19.574,53.754,426.932,342796
dish2-roi-04,0.071,3728.579,1248.76,2422,2109,6467,40.863,53.719,264.692,212529
dish2-roi-04,0.014,2587.182,163.882,2351,2351,2879,74.574,53.621,35.444,28459
dish2-roi-04,0.095,3992.724,1139.275,3369,2475,6520,67,53.783,377.925,303447
dish2-roi-04,0.331,10350.523,5560.402,11815,2494,19089,72.848,53.914,3428.994,2753239
dish2-roi-04,0.075,3449.533,976.257,2578,2129,5493,23.349,53.861,257.771,206972
dish2-roi-04,0.024,2722.789,259.486,2956,2375,3184,69.145,53.801,64.43,51733
dish2-roi-04,0.072,3734.724,1020.018,2412,2412,5968,71.698,53.846,269.78,216614
dish2-roi-04,0.019,2361.8,163.849,2148,2148,2637,21.778,53.834,44.122,35427
dish2-roi-04,0.078,3731.825,1214.409,2646,2221,6419,19.051,53.929,292.809,235105
dish2-roi-04,0.086,4384.855,1317.611,2506,2506,7280,67.494,53.942,376.814,302555
dish2-roi-04,0.087,4394.143,1669.424,2705,2424,8125,70.151,53.943,383.085,307590
dish2-roi-04,0.093,4698.867,1670.984,2830,2565,8342,73.744,53.949,438.912,352415
dish2-roi-04,0.032,1923.692,240.184,1876,1587,2300,7.883,54.11,62.292,50016
dish2-roi-04,0.248,9354.196,5094.11,6211,2204,19009,42.787,54.317,2318.368,1861485
dish2-roi-04,0.032,2837.5,528.852,2305,2083,3870,35.997,54.295,91.882,73775
dish2-roi-04,0.582,8486.951,4441.529,4507,2045,17649,42.037,54.675,4936.184,3963406
dish2-roi-04,0.225,10009.199,4940.059,2712,2712,19540,72.813,54.481,2256.32,1811665
dish2-roi-04,0.045,3346.806,608.855,2396,2396,4358,71.04,54.389,150.057,120485
dish2-roi-04,0.05,2813.15,595.388,1788,1788,3927,65.516,54.433,140.144,112526
dish2-roi-04,0.101,4170.778,1523.6,2176,2176,7363,20.19,54.672,420.751,337833
dish2-roi-04,0.026,2598.238,219.896,2282,2276,3009,67.726,54.581,67.955,54563
dish2-roi-04,0.704,11378.504,6495.563,2657,2443,20991,69.198,55.033,8006.753,6428855
dish2-roi-04,0.024,2672.789,153.511,2446,2446,2920,70.293,54.607,63.247,50783
dish2-roi-04,0.159,4709.555,1879.839,2556,1967,9027,43.007,54.774,750.78,602823
dish2-roi-04,0.036,2727.414,259.601,2632,2339,3198,67.217,54.712,98.508,79095
dish2-roi-04,0.39,11082.85,6272.633,2408,2366,20611,72.363,54.959,4320.346,3468932
dish2-roi-04,0.01,2391.125,66.055,2282,2282,2485,68.716,55.186,23.824,19129
dish2-roi-04,0.021,2049.353,136.667,2004,1814,2279,20.53,55.387,43.39,34839
dish2-roi-04,0.26,6505.665,3781.034,3404,2237,15537,73.009,55.675,1693.405,1359684
dish2-roi-04,0.645,10577.106,5479.877,3370,2538,19717,70.024,55.799,6823.692,5478941
dish2-roi-04,0.015,1353.417,88.08,1244,1244,1495,52.901,55.512,20.227,16241
dish2-roi-04,0.024,3621.789,365.715,3057,3057,4305,72.615,55.586,85.704,68814
dish2-roi-04,0.102,3252.573,573.122,2657,2460,4453,70.896,56.01,332.173,266711
dish2-roi-04,0.026,2427.095,360.192,1954,1954,3106,33.579,56.024,63.479,50969
dish2-roi-04,0.015,2312.25,96.038,2126,2126,2464,77.252,55.989,34.557,27747
dish2-roi-04,0.112,3914.578,1729.6,2078,1760,7890,67.131,56.166,438.783,352312
dish2-roi-04,0.247,8983.419,5029.836,6102,2578,18788,72.577,56.328,2215.285,1778717
dish2-roi-04,0.01,1389.75,55.161,1324,1324,1488,54.158,56.276,13.847,11118
dish2-roi-04,0.07,3931.321,1182.016,3088,2388,6364,71.83,56.371,274.189,220154
dish2-roi-04,0.016,2196.462,165.166,1974,1974,2504,39.747,56.315,35.562,28554
dish2-roi-04,0.037,3007,497.39,2210,2210,3972,70.213,56.454,112.351,90210
dish2-roi-04,0.015,1804.917,66.735,1715,1715,1908,67.114,56.533,26.975,21659
dish2-roi-04,0.024,2301.316,265.711,1915,1915,2785,68.796,56.533,54.457,43725
dish2-roi-04,0.04,2738.062,523.563,2054,2054,3727,70.029,56.72,109.123,87618
dish2-roi-04,0.121,4865.526,2224.732,3523,2003,9725,33.139,56.86,587.793,471956
dish2-roi-04,0.007,2496.167,116.247,2324,2324,2600,72.999,56.748,18.653,14977
dish2-roi-04,0.021,1775.529,174.359,1575,1547,2071,52.711,56.821,37.592,30184
dish2-roi-04,0.31,8505.325,4066.302,6046,2283,16693,33.635,57.268,2637.625,2117826
dish2-roi-04,0.041,1722.576,110.714,1536,1504,1951,52.356,57.021,70.797,56845
dish2-roi-04,0.021,2727.588,289.161,2897,2245,3231,77.17,56.979,57.75,46369
dish2-roi-04,0.032,1733.885,68.658,1779,1629,1839,53.335,57.107,56.146,45081
dish2-roi-04,0.222,4912.983,2007.664,2670,2043,9500,38.66,57.374,1089.151,874511
dish2-roi-04,0.02,2247.375,164.27,2063,2027,2520,40.926,57.129,44.784,35958
dish2-roi-04,0.167,6247.291,3035.705,2053,2053,12724,34.534,57.398,1042.604,837137
dish2-roi-04,0.022,2281.611,159.038,2001,2001,2506,41.28,57.277,51.149,41069
dish2-roi-04,0.037,1394.067,94.16,1302,1243,1581,58.573,57.403,52.087,41822
dish2-roi-04,0.01,2070.75,73.266,1991,1991,2169,70.079,57.317,20.632,16566
dish2-roi-04,0.153,7985.236,3764.614,11442,2344,15757,37.972,57.587,1223.251,982184
dish2-roi-04,0.22,9137.864,4530.973,2874,2192,18651,33.257,57.672,2014.377,1617402
dish2-roi-04,0.179,8363.91,4197.688,4943,2180,16975,36.483,57.774,1500.012,1204403
dish2-roi-04,0.182,10002.034,4982.423,2553,2553,19737,38.32,57.817,1818.712,1460297
dish2-roi-04,0.056,1832.089,249.813,1391,1391,2283,52.052,57.684,102.679,82444
dish2-roi-04,0.007,1972.833,72.381,1894,1894,2085,70.887,57.618,14.742,11837
dish2-roi-04,0.138,10334.577,2871.136,6657,5044,15578,34.007,57.864,1428.691,1147138
dish2-roi-04,0.071,6238.965,2067.525,2993,2993,10251,34.666,57.805,442.905,355621
dish2-roi-04,0.016,1775.615,77.445,1652,1652,1905,52.938,57.724,28.748,23083
dish2-roi-04,0.267,10104.603,5144.119,13726,2727,18826,35.3,58.114,2693.121,2162385
dish2-roi-04,0.044,3447.286,750.525,2476,2476,4879,77.054,57.914,150.269,120655
dish2-roi-04,0.041,1693.333,129.529,1470,1470,1944,54.214,57.991,69.595,55880
dish2-roi-04,0.276,8650.833,4466.888,9639,2071,19728,33.572,58.319,2391.849,1920485
dish2-roi-04,0.679,13796.189,5136.073,8487,2717,20389,36.088,58.33,9364.367,7518923
dish2-roi-04,0.192,10989.175,4863.105,13816,3248,19503,34.359,58.177,2107.699,1692333
dish2-roi-04,0.252,14691.762,4714.459,21226,3954,21362,37.355,58.222,3696.137,2967736
dish2-roi-04,0.066,1743.585,370.359,1372,1190,2360,28.118,58.321,115.091,92410
dish2-roi-04,0.704,14185.407,6092.966,3192,2394,21468,37.752,58.758,9981.896,8014755
dish2-roi-04,0.12,4875.031,1854.458,2164,2164,8965,34.582,58.56,582.87,468003
dish2-roi-04,0.126,12297.396,4244.587,9509,4607,19791,36.962,58.601,1546.882,1242037
dish2-roi-04,0.154,1958.887,325.054,1500,1314,2648,53.968,58.807,302.52,242902
dish2-roi-04,0.026,2910.952,365.836,2428,2428,3585,77.77,58.673,76.134,61130
dish2-roi-04,0.083,4543.97,1560.74,3036,2348,7899,77.094,59.846,379.169,304446
dish2-roi-04,0.041,2827.061,357.719,2879,2298,3561,76.609,59.868,116.191,93293
dish2-roi-04,0.022,2394.389,222.975,2057,2057,2771,33.005,60.094,53.677,43099
dish2-roi-04,0.081,3592.877,1233.626,2395,2005,6199,32.678,60.238,290.856,233537
dish2-roi-04,0.056,3503.911,837.889,2821,2281,5110,76.94,61.154,196.376,157676
dish2-roi-04,0.037,2884.167,592.457,2123,2123,4071,35.488,61.566,107.762,86525
dish2-roi-04,0.011,2574.111,135.343,2440,2440,2821,78.057,61.639,28.853,23167
dish2-roi-04,0.803,10949.226,4368.071,6953,2521,19244,62.57,62.154,8795.609,7062251
dish2-roi-04,0.294,7880.508,4518.047,5838,2233,18208,61.71,62.171,2316.269,1859800
dish2-roi-04,0.316,9264.528,5240.514,7646,2218,18685,60.058,62.315,2930.757,2353190
dish2-roi-04,0.344,9000.725,4388.352,4352,2289,17784,63.398,62.594,3093.922,2484200
dish2-roi-04,0.506,10960.759,4371.837,5636,2756,19309,59.602,62.873,5542.292,4450068
dish2-roi-04,0.029,2353.826,310.956,1923,1923,2913,21.835,62.616,67.426,54138
dish2-roi-04,0.021,2189.882,145.911,1961,1961,2429,35.375,62.694,46.365,37228
dish2-roi-04,0.041,5200.515,915.573,4101,3525,6660,62.547,62.722,213.739,171617
dish2-roi-04,0.491,9096.756,5251.08,3360,2107,19733,20.122,63.135,4463.809,3584122
dish2-roi-04,0.105,5359,2362.673,2098,2098,10045,17.79,63.003,560.642,450156
dish2-roi-04,0.09,5963.486,2560.627,2397,2397,11366,18.709,63.012,534.756,429371
dish2-roi-04,0.056,3570.422,595.602,2606,2606,4764,62.264,63.002,200.104,160669
dish2-roi-04,0.159,7089.125,3173.9,2217,2217,13617,18.18,63.099,1130.122,907408
dish2-roi-04,0.078,5065.73,1923.366,2382,2382,9238,63.553,63.177,397.471,319141
dish2-roi-04,0.237,13851.7,4599.858,15181,4417,20572,19.541,63.485,3277.777,2631823
dish2-roi-04,0.065,4437.212,1283.938,2290,2290,6719,59.053,63.331,287.367,230735
dish2-roi-04,0.29,10673.777,4790.335,9069,2457,18695,18.355,63.528,3097.397,2486990
dish2-roi-04,0.158,8954.929,3117.668,3159,3159,14624,59.671,63.429,1416.409,1137276
dish2-roi-04,0.034,3362.444,534.401,2382,2382,4267,61.842,63.35,113.069,90786
dish2-roi-04,0.537,10840.413,4779.584,9147,2191,18472,63.126,63.736,5818.967,4672218
dish2-roi-04,0.235,12955.317,4515.948,4689,4689,19748,18.992,63.667,3049.528,2448555
dish2-roi-04,0.265,9715.009,4907.18,7247,2319,18293,61.745,63.736,2577.185,2069297
dish2-roi-04,0.285,5520.371,2326.244,2685,2145,10902,59.298,63.894,1574.442,1264165
dish2-roi-04,0.311,7016.736,4416.429,2188,2188,16238,66.525,63.903,2184.731,1754184
dish2-roi-04,0.125,12649.9,4086.372,5370,5370,18692,62.522,63.86,1575.469,1264990
dish2-roi-04,0.12,5463.823,2422.18,2189,2189,10667,17.411,63.805,653.267,524527
dish2-roi-04,0.056,4647.244,1449.229,2238,2238,7304,59.82,63.729,260.454,209126
dish2-roi-04,0.298,14762.64,3715.907,7117,6022,19668,62.132,64.125,4394.25,3528271
dish2-roi-04,0.031,2312.84,259.481,1973,1973,2822,15.115,63.854,72.013,57821
dish2-roi-04,0.293,10552.974,5674.092,2299,2299,20187,17.051,64.109,3088.628,2479949
dish2-roi-04,0.438,8754.247,4121.865,2598,2053,18150,19.404,64.285,3837.817,3081495
dish2-roi-04,0.05,3423.575,983.162,2062,2062,5410,64.275,64.075,170.554,136943
dish2-roi-04,0.71,13435.033,5685.078,19393,2388,20728,16.38,64.664,9537.54,7657969
dish2-roi-04,0.007,1572.833,46.335,1524,1524,1637,43.037,64.159,11.753,9437
dish2-roi-04,0.011,1747.889,95.345,1620,1620,1883,43.378,64.314,19.592,15731
dish2-roi-04,0.034,2466.407,321.509,2169,1957,3083,12.39,64.391,82.938,66593
dish2-roi-04,0.423,11409.785,4596.663,5978,3023,18789,61.989,64.807,4831.469,3879327
dish2-roi-04,0.56,13979.173,5465.493,2766,2502,20884,15.177,64.973,7834.599,6290628
dish2-roi-04,0.334,6058.675,3999.579,3566,2169,16833,66.18,64.906,2022.252,1623725
dish2-roi-04,0.016,1639.692,124.061,1444,1444,1835,42.684,64.719,26.548,21316
dish2-roi-04,0.034,1691.148,236.125,1341,1341,2092,44.105,65.021,56.868,45661
dish2-roi-04,0.019,1682.2,135.655,1419,1419,1886,42.496,65.056,31.426,25233
dish2-roi-04,0.587,15575.539,4403.067,19701,2893,20951,14.445,65.725,9136.646,7336079
dish2-roi-04,0.264,13211.486,5255.742,7952,3067,20290,15.615,65.54,3488.272,2800835
dish2-roi-04,0.015,1784.167,100.509,1700,1629,1986,42.625,65.364,26.665,21410
dish2-roi-04,0.443,9843.61,4268.667,4380,2433,18396,61.974,65.694,4364.426,3504325
dish2-roi-04,0.188,9640.854,4140.621,2545,2545,17632,13.874,65.899,1813.073,1455769
dish2-roi-04,0.01,1607,90.47,1505,1505,1731,43.337,65.623,16.011,12856
dish2-roi-04,0.019,1665,82.614,1513,1513,1818,42.644,65.75,31.105,24975
dish2-roi-04,0.095,7549.342,2460.081,9985,2861,11984,61.385,65.897,714.571,573750
dish2-roi-04,0.157,9367.714,4452.196,2304,2304,18629,15.341,66.032,1470.033,1180332
dish2-roi-04,0.085,2108.103,549.382,1955,1363,3301,43.994,66.03,178.535,143351
dish2-roi-04,0.062,1810.94,234.712,1476,1476,2300,42.896,66.182,112.771,90547
dish2-roi-04,0.257,9513.675,4015.189,2505,2505,16718,60.818,66.287,2440.834,1959817
dish2-roi-04,0.395,10318.801,4602.198,18883,2452,19396,14.389,66.555,4073.909,3271060
dish2-roi-04,0.055,5733.205,1673.297,2558,2558,8525,61.801,66.378,314.176,252261
dish2-roi-04,0.362,8546.591,3876.442,4420,2156,17199,61.371,66.644,3097.481,2487058
dish2-roi-04,0.11,7427.193,3169.668,3595,2476,13943,13.596,66.484,814.011,653593
dish2-roi-04,0.529,7937.254,4313.108,2472,2037,17019,18.691,66.823,4201.284,3373333
dish2-roi-04,0.197,6893.222,3605.834,3243,2299,15040,60.384,66.654,1356.445,1089129
dish2-roi-04,0.044,1657.343,186.398,1457,1333,1954,43.062,66.562,72.244,58007
dish2-roi-04,0.143,5677.817,2536.249,2121,2121,10550,13.548,66.868,813.209,652949
dish2-roi-04,0.09,3694.889,1345.557,1926,1926,6862,12.98,66.924,331.327,266032
dish2-roi-04,0.059,2461.362,210.205,2177,2078,2838,21.229,67.053,144.077,115684
dish2-roi-04,0.055,1954.545,290.605,1487,1487,2481,45.51,67.104,107.108,86000
dish2-roi-04,0.055,2157.273,433.421,1502,1502,3068,43.796,67.194,118.217,94920
dish2-roi-04,0.057,2196.391,235.066,1648,1648,2574,44.419,67.2,125.832,101034
dish2-roi-04,0.121,2360.732,376.479,1994,1710,3176,44.914,67.272,285.195,228991
dish2-roi-04,0.268,3945.972,1379.234,2399,2243,7703,21.552,67.41,1056.611,848384
dish2-roi-04,0.026,1540.905,120.662,1497,1355,1830,43.415,67.302,40.301,32359
dish2-roi-04,0.072,4744.672,1222.941,2718,2718,7264,18.121,67.477,342.734,275191
dish2-roi-04,0.147,4681.034,1917.574,2101,2101,8613,63.044,67.568,687.934,552362
dish2-roi-04,0.135,6365.713,2319.624,4843,2409,10917,18.589,67.65,856.236,687497
dish2-roi-04,0.182,7120.226,4249.644,7370,2086,17119,17.773,67.773,1294.701,1039553
dish2-roi-04,0.096,2604.571,439.51,2016,1895,3515,44.74,67.716,249.775,200552
dish2-roi-04,0.087,2425.714,533.425,2357,1528,3467,43.898,67.807,211.476,169800
dish2-roi-04,0.019,1619.467,79.775,1511,1511,1768,46.07,67.677,30.254,24292
dish2-roi-04,0.032,3933.654,588.764,2947,2947,4970,18.163,67.842,127.377,102275
dish2-roi-04,0.034,1836.148,124.961,1958,1662,2080,45.121,67.847,61.744,49576
dish2-roi-04,0.01,1361.625,67.834,1281,1281,1445,46.624,67.855,13.567,10893
dish2-roi-04,0.217,6205.782,3044.161,5128,1938,13437,18.546,68.069,1344.834,1079806
dish2-roi-04,0.138,2159.144,445.555,1699,1393,3002,44.262,68.403,298.488,239665
dish2-roi-04,0.087,2054.114,298.371,1635,1626,2651,45.781,68.376,179.079,143788
dish2-roi-04,0.016,2243.923,214.126,1965,1965,2584,16.265,68.468,36.331,29171
dish2-roi-04,0.03,1795.208,100.903,1801,1533,2008,45.48,68.723,53.66,43085
dish2-roi-04,0.034,1651.926,204.613,1733,1337,2061,44.424,68.883,55.549,44602
dish2-roi-04,0.007,1452.667,41.736,1397,1397,1509,44.943,68.817,10.855,8716
dish2-roi-04,0.039,1488.516,103.73,1326,1326,1655,45.712,69.482,57.47,46144
dish2-roi-04,0.036,2340.966,328.251,1852,1852,2932,62.991,69.627,84.55,67888
dish2-roi-04,0.029,1818.087,188.638,1490,1490,2108,44.374,69.804,52.079,41816
dish2-roi-04,0.02,1553.875,88.898,1362,1362,1692,44.125,69.823,30.964,24862
dish2-roi-04,0.066,2112.849,425.035,1636,1538,2956,44.592,70.005,139.466,111981
dish2-roi-04,0.031,1573.04,213.893,1295,1260,1955,72.216,69.967,48.978,39326
dish2-roi-04,0.02,1746.75,127.177,1735,1537,1920,45.066,70.088,34.808,27948
dish2-roi-04,0.067,2058.463,398.948,1452,1452,2917,45.5,70.325,138.439,111157
dish2-roi-04,0.021,2335.706,198.519,2046,2046,2650,61.702,70.302,49.453,39707
dish2-roi-04,0.037,1848.833,215.669,1618,1437,2259,44.122,70.371,69.078,55465
dish2-roi-04,0.021,1387.353,118.618,1298,1257,1613,71.357,70.363,29.374,23585
dish2-roi-04,0.021,1574.647,117.108,1373,1373,1748,74.054,70.437,33.339,26769
dish2-roi-04,0.055,2091.795,322.838,1940,1575,2707,44.575,70.748,114.629,92039
dish2-roi-04,0.064,2166.922,288.187,1749,1749,2755,45.092,70.748,137.637,110513
dish2-roi-04,0.016,1583.692,87.887,1641,1445,1739,72.47,70.705,25.641,20588
dish2-roi-04,0.037,1872.167,263.721,1398,1398,2326,45.855,70.824,69.95,56165
dish2-roi-04,0.009,1448.571,11.013,1436,1436,1468,74.784,70.756,12.629,10140
dish2-roi-04,0.027,1794.5,260.576,1436,1436,2270,44.497,70.955,49.169,39479
dish2-roi-04,0.015,1552.583,102.867,1419,1419,1709,47.099,70.94,23.204,18631
dish2-roi-04,0.017,1607.5,171.691,1455,1363,1888,47.537,71.154,28.029,22505
dish2-roi-04,0.007,1574.833,49.211,1525,1525,1653,74.875,71.311,11.768,9449
dish2-roi-04,0.007,1650.667,68.637,1556,1556,1725,73.57,71.864,12.335,9904
dish2-roi-04,0.02,1524.688,116.901,1380,1380,1737,47.131,71.958,30.383,24395
dish2-roi-04,0.097,2249.474,340.99,2064,1706,2941,44.859,72.141,218.524,175459
dish2-roi-04,0.026,1777.238,117.41,1696,1559,1958,73.794,72.06,46.482,37322
dish2-roi-04,0.23,2966.735,947.52,1831,1367,5145,44.045,72.299,683.555,548846
dish2-roi-04,0.007,1350.167,51.18,1259,1259,1406,75.399,72.134,10.089,8101
dish2-roi-04,0.02,1602.938,133.879,1410,1410,1849,45.329,72.282,31.942,25647
dish2-roi-04,0.009,1931.571,107.799,2024,1800,2027,44.534,72.495,16.84,13521
